 8,1,  400.961170, 1.449E-65, 1.218E-06,.0450,0.060,19696.4345,0.60,0.000000
 8,1,  400.968910, 3.766E-52, 2.232E-08,.0450,0.060,12508.4281,0.60,0.000000
 8,1,  401.021660, 2.766E-39, 3.909E-07,.0450,0.060, 6852.7693,0.60,0.000000
 8,1,  401.166180, 2.764E-39, 3.913E-07,.0450,0.060, 6853.0321,0.60,0.000000
 8,1,  401.439020, 1.105E-77, 1.599E-07,.0450,0.060,25023.5565,0.60,0.000000
 8,1,  401.908310, 3.972E-69, 1.780E-06,.0450,0.060,21464.3206,0.60,0.000000
 8,1,  402.543110, 2.964E-55, 1.669E-07,.0450,0.060,14394.9017,0.60,0.000000
 8,1,  402.663530, 1.173E-72, 2.421E-06,.0450,0.060,23202.2988,0.60,0.000000
 8,1,  403.013800, 5.817E-44, 1.200E-07,.0450,0.060, 8827.4263,0.60,0.000000
 8,1,  403.148520, 5.812E-44, 1.202E-07,.0450,0.060, 8827.6984,0.60,0.000000
 8,1,  403.210740, 3.816E-76, 3.130E-06,.0450,0.060,24910.0752,0.60,0.000000
 8,1,  403.535310, 2.652E-86, 5.534E-06,.0450,0.060,29848.4726,0.60,0.000000
 8,1,  403.554340, 1.387E-79, 3.895E-06,.0450,0.060,26587.3263,0.60,0.000000
 8,1,  403.661280, 5.686E-83, 4.700E-06,.0450,0.060,28233.5949,0.60,0.000000
 8,1,  403.947340, 9.406E-59, 4.364E-07,.0450,0.060,16252.1490,0.60,0.000000
 8,1,  404.747410, 3.692E-35, 7.494E-07,.0450,0.060, 5029.2087,0.60,0.000000
 8,1,  404.883650, 4.214E-49, 5.518E-09,.0450,0.060,10773.2739,0.60,0.000000
 8,1,  404.903330, 3.689E-35, 7.502E-07,.0450,0.060, 5029.4658,0.60,0.000000
 8,1,  405.179090, 2.474E-62, 8.194E-07,.0450,0.060,18080.0018,0.60,0.000000
 8,1,  406.231330, 6.376E-66, 1.305E-06,.0450,0.060,19878.3227,0.60,0.000000
 8,1,  406.547370, 2.536E-52, 3.654E-08,.0450,0.060,12689.8850,0.60,0.000000
 8,1,  406.813520, 9.835E-40, 3.376E-07,.0450,0.060, 7034.0104,0.60,0.000000
 8,1,  406.977470, 9.828E-40, 3.380E-07,.0450,0.060, 7034.2695,0.60,0.000000
 8,1,  407.097640, 1.720E-69, 1.882E-06,.0450,0.060,21646.8471,0.60,0.000000
 8,1,  407.770620, 5.022E-73, 2.537E-06,.0450,0.060,23385.3686,0.60,0.000000
 8,1,  408.045130, 1.470E-55, 2.021E-07,.0450,0.060,14577.3123,0.60,0.000000
 8,1,  408.233740, 1.620E-76, 3.259E-06,.0450,0.060,25093.5892,0.60,0.000000
 8,1,  408.294120, 1.109E-86, 5.694E-06,.0450,0.060,30032.6752,0.60,0.000000
 8,1,  408.491700, 5.848E-80, 4.035E-06,.0450,0.060,26771.1823,0.60,0.000000
 8,1,  408.510430, 2.386E-83, 4.850E-06,.0450,0.060,28417.6808,0.60,0.000000
 8,1,  408.732530, 1.820E-44, 9.172E-08,.0450,0.060, 9009.8308,0.60,0.000000
 8,1,  408.885280, 1.819E-44, 9.185E-08,.0450,0.060, 9010.1000,0.60,0.000000
 8,1,  409.371700, 4.320E-59, 4.914E-07,.0450,0.060,16435.4265,0.60,0.000000
 8,1,  410.524540, 1.096E-62, 8.932E-07,.0450,0.060,18264.0565,0.60,0.000000
 8,1,  410.535980, 3.068E-50, 9.862E-10,.0450,0.060,10956.7599,0.60,0.000000
 8,1,  410.612130, 1.352E-35, 6.729E-07,.0450,0.060, 5212.3927,0.60,0.000000
 8,1,  410.787960, 1.351E-35, 6.737E-07,.0450,0.060, 5212.6460,0.60,0.000000
 8,1,  411.496670, 2.762E-66, 1.396E-06,.0450,0.060,20063.0657,0.60,0.000000
 8,1,  412.123560, 1.532E-52, 5.444E-08,.0450,0.060,12874.3664,0.60,0.000000
 8,1,  412.281350, 7.338E-70, 1.988E-06,.0450,0.060,21832.1830,0.60,0.000000
 8,1,  412.604550, 3.398E-40, 2.876E-07,.0450,0.060, 7218.3984,0.60,0.000000
 8,1,  412.788480, 3.395E-40, 2.879E-07,.0450,0.060, 7218.6536,0.60,0.000000
 8,1,  412.871270, 2.120E-73, 2.657E-06,.0450,0.060,23571.2019,0.60,0.000000
 8,1,  413.043110, 4.576E-87, 5.853E-06,.0450,0.060,30219.4491,0.60,0.000000
 8,1,  413.249470, 6.782E-77, 3.392E-06,.0450,0.060,25279.8198,0.60,0.000000
 8,1,  413.350640, 9.884E-84, 5.004E-06,.0450,0.060,28604.3876,0.60,0.000000
 8,1,  413.420960, 2.434E-80, 4.180E-06,.0450,0.060,26957.7076,0.60,0.000000
 8,1,  413.544050, 7.080E-56, 2.412E-07,.0450,0.060,14762.7036,0.60,0.000000
 8,1,  414.449640, 5.363E-45, 6.701E-08,.0450,0.060, 9195.3393,0.60,0.000000
 8,1,  414.620870, 5.359E-45, 6.710E-08,.0450,0.060, 9195.6053,0.60,0.000000
 8,1,  414.792150, 1.945E-59, 5.502E-07,.0450,0.060,16621.6405,0.60,0.000000
 8,1,  415.865260, 4.770E-63, 9.702E-07,.0450,0.060,18451.0030,0.60,0.000000
 8,1,  416.186100, 1.773E-51, 1.420E-10,.0450,0.060,11143.3067,0.60,0.000000
 8,1,  416.476080, 4.837E-36, 5.995E-07,.0450,0.060, 5398.7595,0.60,0.000000
 8,1,  416.672370, 4.834E-36, 6.003E-07,.0450,0.060, 5399.0087,0.60,0.000000
 8,1,  416.756510, 1.178E-66, 1.490E-06,.0450,0.060,20250.6556,0.60,0.000000
 8,1,  417.458760, 3.086E-70, 2.098E-06,.0450,0.060,22020.3200,0.60,0.000000
 8,1,  417.696720, 8.558E-53, 7.613E-08,.0450,0.060,13061.8650,0.60,0.000000
 8,1,  417.781670, 1.865E-87, 6.017E-06,.0450,0.060,30408.7848,0.60,0.000000
 8,1,  417.964820, 8.822E-74, 2.781E-06,.0450,0.060,23759.7901,0.60,0.000000
 8,1,  418.181290, 4.042E-84, 5.162E-06,.0450,0.060,28793.7060,0.60,0.000000
 8,1,  418.257320, 2.802E-77, 3.529E-06,.0450,0.060,25468.7584,0.60,0.000000
 8,1,  418.341520, 9.994E-81, 4.327E-06,.0450,0.060,27146.8932,0.60,0.000000
 8,1,  418.393980, 1.138E-40, 2.412E-07,.0450,0.060, 7405.9263,0.60,0.000000
 8,1,  418.598440, 1.137E-40, 2.415E-07,.0450,0.060, 7406.1774,0.60,0.000000
 8,1,  419.039140, 3.318E-56, 2.841E-07,.0450,0.060,14951.0681,0.60,0.000000
 8,1,  420.164380, 1.461E-45, 4.595E-08,.0450,0.060, 9383.9445,0.60,0.000000
 8,1,  420.207980, 8.586E-60, 6.127E-07,.0450,0.060,16810.7833,0.60,0.000000
 8,1,  420.354530, 1.460E-45, 4.602E-08,.0450,0.060, 9384.2071,0.60,0.000000
 8,1,  421.200570, 2.042E-63, 1.051E-06,.0450,0.060,18640.8333,0.60,0.000000
 8,1,  421.833280, 1.530E-50, 3.100E-09,.0450,0.060,11332.9068,0.60,0.000000
 8,1,  422.010160, 4.944E-67, 1.587E-06,.0450,0.060,20441.0840,0.60,0.000000
 8,1,  422.338470, 1.690E-36, 5.298E-07,.0450,0.060, 5588.3019,0.60,0.000000
 8,1,  422.509190, 7.508E-88, 6.186E-06,.0450,0.060,30600.6728,0.60,0.000000
